Respondent_ID,Gender,Age_Group,Education,Experience,Organization_Size,IT_Subsector,Role_Level,GHRM1,GHRM2,GHRM3,GHRM4,GHRM5,GHRM6,GHRM7,GHRM8,GHRM9,GHRM10,GHRM11,GHRM12,GHRM13,GHRM14,GHRM15,GHRM16,GHRM17,GHRM18,EGB1,EGB2,EGB3,EGB4,EGB5,EGB6,EGB7,EGB8,EGB9,EGB10,EGB11,EGB12,GOC1,GOC2,GOC3,GOC4,GOC5,GOC6,GOC7,GOC8,EK1,EK2,EK3,EK4,EK5,EK6,SO1,SO2,SO3,SO4,SO5,SO6,SO7,SO8,SO9,SO10
R0527,Female,31-35,Master's,6-10 yrs,Large (>2000),IT Services/ITES,Entry-level,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,5,4,5,3,3,5,4,4,4,4,5,4,4,4,3,4,4,4,3,5,5,5,5,5,4,5,5,5,5
R0528,Female,26-30,Doctorate,11-15 yrs,Medium (500-2000),Digital Enterprises,Senior/Managerial,3,3,4,4,3,3,4,4,4,4,3,4,4,3,3,4,4,4,4,4,3,4,4,4,4,4,3,5,4,3,3,4,4,4,4,4,3,4,4,3,3,2,4,3,4,4,4,5,5,4,4,4,5,5
R0529,Female,36-40,Bachelor's,11-15 yrs,Medium (500-2000),Digital Enterprises,Mid-level,4,4,3,4,4,3,4,3,5,3,4,4,4,4,4,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,5,4,4,4,4,4,4,5,5,5
R0530,Male,36-40,Bachelor's,6-10 yrs,Medium (500-2000),IT Services/ITES,Senior/Managerial,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,1,2,2,1,1,1,1,2,3,4,4,2,4,4,4,5,5,5,5,5,5,5,5,5
R0531,Male,31-35,Bachelor's,6-10 yrs,Large (>2000),Software Products,Entry-level,4,4,3,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,5,5,5,5,4,5,5,5,5,5,5,4,1,1,1,1,1,1,1,1,5,4,5,5,5,4,3,3,3,4,3,3,3,3,4,3
R0532,Female,46+,Master's,6-10 yrs,Large (>2000),IT Services/ITES,Senior/Managerial,3,2,2,2,1,3,3,2,2,1,3,2,2,2,2,1,1,2,3,3,3,2,4,3,2,2,3,2,2,2,3,4,2,3,2,3,2,3,5,4,5,5,4,3,5,5,5,5,5,5,5,4,5,5
R0533,Male,31-35,Bachelor's,2-5 yrs,Small (<500),IT Services/ITES,Senior/Managerial,3,3,2,2,2,3,3,3,3,3,2,3,3,3,2,3,2,2,2,1,1,2,3,2,2,3,2,2,3,2,3,3,5,4,3,4,3,4,5,5,5,5,5,5,3,3,4,2,3,3,3,3,3,3
R0534,Female,26-30,Bachelor's,<2 yrs,Medium (500-2000),Digital Enterprises,Senior/Managerial,4,5,4,5,5,4,4,5,5,4,3,4,3,5,4,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
R0535,Male,36-40,Bachelor's,2-5 yrs,Large (>2000),Digital Enterprises,Senior/Managerial,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,3,3,2,1,2,2,1,1,2,2,2,2,4,4,4,4,4,3,3,3,2,2,2,1,1,1,3,2,2,1,3,2,2,3,2,2
R0536,Male,41-45,Bachelor's,11-15 yrs,Medium (500-2000),Software Products,Mid-level,4,4,5,4,5,3,4,4,5,5,4,5,5,4,4,4,5,5,3,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,5,5,3,4,3,4,4,5,3,5,4,5,4,5,4,5
R0537,Male,26-30,Master's,2-5 yrs,Medium (500-2000),Software Products,Senior/Managerial,2,3,2,2,2,4,3,2,3,3,2,3,2,2,2,2,2,3,2,3,3,4,4,2,4,3,2,3,4,3,5,5,5,5,5,5,5,5,2,2,3,2,1,2,2,2,1,2,3,3,2,3,2,2
R0538,Female,21-25,Master's,11-15 yrs,Medium (500-2000),Digital Enterprises,Mid-level,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,3,4,3,2,3,5,5,5,5,5,5,5,5,5,5
R0539,Male,31-35,Bachelor's,6-10 yrs,Medium (500-2000),IT Services/ITES,Senior/Managerial,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,4,2,3,4,3,3,2,5,3,3,4,3,3,2,2,3,2,2,3,2,3,3,3,3,2,3,3,3
R0540,Female,36-40,Bachelor's,2-5 yrs,Large (>2000),AI/ML Firms,Entry-level,3,2,2,2,2,2,3,3,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,5,5,5,5,5,2,2,2,3,2,1,4,4,3,3,4,3,4,4,4,4
R0541,Male,26-30,Master's,<2 yrs,Small (<500),IT Services/ITES,Entry-level,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,4,4,4,4,3,4,4,4,4,4,3,3,4,3,2,4,4,3,4,3,2,2,1,2,2,1,4,4,3,3,2,3,3,3,4,3
R0542,Female,46+,Doctorate,6-10 yrs,Small (<500),Software Products,Mid-level,1,3,3,1,2,2,2,2,2,1,2,1,2,3,2,2,2,2,3,3,2,3,3,2,4,3,1,3,2,3,2,2,2,4,2,2,2,3,4,3,3,4,3,3,4,4,4,4,4,5,4,3,4,5
R0543,Female,26-30,Master's,2-5 yrs,Large (>2000),Software Products,Mid-level,5,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,5,5,5,5,5,5,4,5,5,2,1,1,2,2,2,3,4,4,4,5,4,4,5,5,5
R0544,Female,36-40,Master's,2-5 yrs,Large (>2000),Software Products,Entry-level,3,3,2,3,3,4,3,3,3,3,3,3,3,3,4,2,4,3,3,3,4,4,3,4,4,2,4,4,3,3,4,4,4,4,3,4,3,4,5,5,4,5,5,5,5,5,5,4,5,5,5,4,5,5
R0545,Male,41-45,Doctorate,11-15 yrs,Medium (500-2000),IT Services/ITES,Entry-level,3,4,2,4,3,3,3,4,2,3,3,3,3,3,3,2,3,4,4,3,3,4,3,3,4,4,4,3,4,4,4,4,4,4,4,3,3,3,2,2,3,2,3,2,3,4,4,4,5,3,3,3,4,3
R0546,Male,26-30,Bachelor's,>15 yrs,Large (>2000),Software Products,Entry-level,2,3,3,3,3,3,4,3,3,2,3,3,2,5,3,5,2,3,4,4,4,4,5,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
R0547,Male,31-35,Bachelor's,2-5 yrs,Large (>2000),IT Services/ITES,Entry-level,5,5,3,3,3,4,4,3,4,3,3,5,4,4,3,5,3,5,2,2,3,3,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,2,3,2,3,2,3,3,2,3,3,2,3
R0548,Male,21-25,Master's,2-5 yrs,Medium (500-2000),AI/ML Firms,Entry-level,2,2,1,2,2,2,1,2,1,2,3,2,1,2,2,2,2,2,4,3,2,3,4,3,3,3,4,3,2,2,1,2,1,1,1,1,1,1,3,3,3,3,4,5,2,2,2,3,2,3,3,3,2,2
R0549,Female,31-35,Bachelor's,6-10 yrs,Large (>2000),Software Products,Senior/Managerial,5,5,4,5,5,4,5,4,4,4,4,4,5,5,4,4,4,4,4,4,5,4,4,5,4,5,5,3,5,4,3,2,3,2,3,3,2,2,2,2,2,1,3,2,5,3,3,3,4,4,3,3,4,4
R0550,Male,31-35,Bachelor's,>15 yrs,Large (>2000),Digital Enterprises,Leadership,5,4,4,5,4,4,4,5,4,5,4,4,5,4,5,5,4,5,3,4,4,4,4,5,4,4,4,3,3,4,4,4,4,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
R0551,Female,36-40,Master's,>15 yrs,Medium (500-2000),Software Products,Mid-level,4,4,4,4,4,5,5,4,4,4,5,3,5,4,4,4,4,4,3,3,3,2,2,2,2,2,3,2,3,3,3,4,4,3,4,3,3,4,5,5,5,5,5,5,4,5,5,5,4,4,4,3,5,5
R0552,Male,31-35,Master's,>15 yrs,Large (>2000),IT Services/ITES,Mid-level,4,5,5,4,4,4,4,5,5,4,5,4,4,4,4,4,5,4,4,5,5,4,4,4,5,5,4,4,5,5,2,2,3,2,2,2,2,2,4,4,4,4,4,5,5,4,4,4,5,5,4,4,5,4
R0553,Female,26-30,Bachelor's,6-10 yrs,Large (>2000),Software Products,Mid-level,4,4,4,5,4,4,4,5,3,4,5,4,3,3,4,4,4,3,5,4,4,4,5,5,4,5,4,5,5,5,2,2,3,3,3,2,3,2,2,2,3,3,2,2,5,5,5,5,5,5,5,5,5,5
R0554,Female,26-30,Master's,>15 yrs,Medium (500-2000),Digital Enterprises,Senior/Managerial,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,3,4,3,4,4,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5
R0555,Female,21-25,Bachelor's,2-5 yrs,Small (<500),Software Products,Leadership,4,3,3,3,3,4,3,3,3,3,3,2,4,2,3,4,3,4,1,1,2,1,2,2,2,1,1,2,1,1,5,5,5,5,5,5,5,5,2,2,1,3,2,3,4,5,5,4,5,5,4,5,4,5
R0556,Male,31-35,Bachelor's,<2 yrs,Large (>2000),IT Services/ITES,Mid-level,4,3,2,3,3,4,3,3,3,3,2,3,3,4,3,2,4,2,4,3,4,4,4,3,4,3,3,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,2,2,2,2,2,2,2,2,2,2
R0557,Female,41-45,Bachelor's,6-10 yrs,Medium (500-2000),Digital Enterprises,Entry-level,2,3,2,1,3,3,2,3,2,2,3,3,1,3,2,2,3,1,1,1,1,2,1,2,1,2,2,2,1,1,3,2,3,3,3,2,3,3,4,4,4,4,5,4,2,2,3,2,2,2,3,2,3,2
R0558,Male,36-40,Bachelor's,6-10 yrs,Small (<500),Software Products,Mid-level,2,2,2,2,1,1,1,1,1,2,1,3,2,2,2,2,2,2,4,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,2,3,2,2,2,3,2,3,3,3
R0559,Male,26-30,Doctorate,11-15 yrs,Large (>2000),AI/ML Firms,Mid-level,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,2,1,3,4,4,5,3,4,4,4,4,3,4,4,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1
R0560,Female,46+,Bachelor's,6-10 yrs,Large (>2000),AI/ML Firms,Entry-level,2,3,2,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,3,3,4,3,4,2,3,3,3,3,2,3,1,1,1,1,1,1,1,1,2,2,2,3,2,1,3,4,4,5,4,4,4,4,4,3
R0561,Male,26-30,Master's,11-15 yrs,Small (<500),IT Services/ITES,Senior/Managerial,3,4,4,4,3,3,3,4,3,3,4,3,4,4,3,4,3,3,3,3,2,3,4,3,2,3,2,4,3,3,4,4,4,4,4,4,4,4,4,5,4,4,5,5,4,3,3,3,3,4,3,4,3,4
R0562,Female,46+,Doctorate,2-5 yrs,Medium (500-2000),Software Products,Entry-level,4,4,4,4,4,3,4,4,5,4,4,4,5,5,5,4,5,3,4,4,5,3,4,4,4,3,3,4,4,3,2,3,3,2,3,2,2,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4
R0563,Male,26-30,Bachelor's,2-5 yrs,Large (>2000),Digital Enterprises,Entry-level,4,4,4,3,4,4,4,3,3,3,4,3,4,4,3,4,4,4,3,4,3,3,2,2,4,3,3,4,3,2,3,4,3,4,4,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
R0564,Male,26-30,Bachelor's,11-15 yrs,Large (>2000),Digital Enterprises,Senior/Managerial,2,2,2,2,2,2,2,1,2,1,3,3,1,3,2,2,1,2,5,4,5,5,5,4,4,5,4,5,5,5,1,1,1,2,2,1,1,1,1,1,2,1,1,2,3,3,3,3,3,4,4,3,4,3
R0565,Female,41-45,Master's,6-10 yrs,Medium (500-2000),Software Products,Senior/Managerial,5,5,5,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,4,3,3,4,4,3,4,4,4,4,4,4,3,3,4,3,3,3,3,3,5,4,4,5,4,4,4,5,4,3,5,3,4,4,4,4
R0566,Male,31-35,Bachelor's,2-5 yrs,Small (<500),Digital Enterprises,Mid-level,5,5,5,5,5,5,4,4,5,5,4,5,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,3,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5
R0567,Female,41-45,Master's,2-5 yrs,Medium (500-2000),Digital Enterprises,Senior/Managerial,3,3,2,4,3,3,3,3,3,2,4,4,3,4,3,2,4,3,4,5,4,4,5,4,4,4,4,4,3,4,4,4,4,4,5,4,4,4,2,2,2,1,1,2,4,5,4,5,5,5,5,5,5,4
R0568,Female,36-40,Bachelor's,11-15 yrs,Medium (500-2000),IT Services/ITES,Mid-level,3,2,2,3,3,3,2,2,3,3,2,2,2,2,2,2,3,2,2,2,2,1,2,3,1,1,2,3,2,2,4,4,4,4,4,4,5,4,3,3,3,3,2,4,2,2,2,2,2,3,3,2,2,3
R0569,Male,26-30,Master's,>15 yrs,Medium (500-2000),AI/ML Firms,Mid-level,5,4,5,5,4,4,4,5,5,5,5,5,4,4,4,5,4,3,3,3,2,3,3,3,3,2,2,3,4,3,3,2,2,2,2,2,1,3,5,4,4,5,4,4,3,3,3,3,3,3,3,3,3,3
R0570,Male,26-30,Master's,11-15 yrs,Medium (500-2000),Software Products,Entry-level,4,3,3,4,3,4,4,5,4,4,5,3,3,3,3,3,4,4,2,2,3,3,2,2,1,1,3,3,2,2,5,5,5,5,5,5,5,5,3,4,3,3,4,5,4,4,5,5,3,4,5,4,4,4
R0571,Male,31-35,Master's,6-10 yrs,Small (<500),IT Services/ITES,Mid-level,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,4,3,4,5,4,5,4,5,5,5,4,5,2,2,3,3,2,2,2,2,1,1,1,1,1,1,4,3,3,4,4,4,4,4,3,4
R0572,Male,31-35,Bachelor's,11-15 yrs,Large (>2000),Digital Enterprises,Entry-level,3,3,3,3,4,3,3,4,3,3,4,3,4,3,3,4,4,3,4,3,3,3,3,3,2,3,3,3,3,3,5,5,4,5,5,5,5,4,3,4,3,3,3,3,1,2,1,2,1,2,2,1,1,2
R0573,Female,31-35,Master's,2-5 yrs,Large (>2000),AI/ML Firms,Senior/Managerial,4,4,4,4,3,4,4,3,4,4,2,5,4,4,4,3,4,3,1,1,1,2,1,1,2,1,1,1,1,1,4,3,4,4,3,4,4,4,5,2,3,3,4,4,1,2,2,1,2,2,2,2,1,1
R0574,Female,26-30,Master's,6-10 yrs,Large (>2000),Software Products,Senior/Managerial,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,3,3,4,3,3,3,3,2,2,2,2,2,1,1,2,3,3,3,3,3,4,5,5,4,4,5,5,5,4,4,4
R0575,Male,26-30,Master's,6-10 yrs,Medium (500-2000),IT Services/ITES,Entry-level,3,3,4,4,3,4,5,4,5,4,4,4,3,3,4,5,4,4,3,2,4,2,2,2,3,2,3,3,3,3,3,4,4,3,4,4,4,4,3,3,4,3,4,4,5,5,4,4,4,4,5,4,4,4
R0576,Male,31-35,Master's,>15 yrs,Large (>2000),Software Products,Mid-level,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,5,4,4,5,4,4,5,5,5,4,4,5,4,3,4,3,3,4,4,3,3,3,3,3,2,2,3,2,2,2,2,4,3,3,2,2
R0577,Male,21-25,Bachelor's,<2 yrs,Medium (500-2000),Software Products,Mid-level,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,4,3,4,3,3,3,3,3,3,5,5,5,5,5,5,5,5,4,4,3,4,5,5,4,4,4,4,5,4,5,5,3,5
R0578,Male,31-35,Bachelor's,>15 yrs,Medium (500-2000),Software Products,Mid-level,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,5,4,4,3,5,5,5,5,4,5,5,4,4,4,5,5,4,5,5,4,4
R0579,Male,21-25,Bachelor's,11-15 yrs,Large (>2000),Software Products,Senior/Managerial,2,3,3,3,3,2,3,2,3,3,2,2,3,3,3,3,3,3,4,4,4,4,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,2,2,4,3,3,5,5,5,5,4,5,5,5,4,5
R0580,Female,41-45,Master's,<2 yrs,Large (>2000),IT Services/ITES,Entry-level,3,3,4,4,4,5,3,5,4,4,4,4,4,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,2,3,4,3,3,4,3,3,5,4,4,4
R0581,Male,31-35,Master's,6-10 yrs,Large (>2000),IT Services/ITES,Senior/Managerial,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,4,2,2,2,3,3,2,3,2,2,3,2,1,2,2,2,3,3,3,2,2,3,1,1,1,2,1,2,1,1,1,1
R0582,Female,26-30,Bachelor's,<2 yrs,Small (<500),AI/ML Firms,Mid-level,2,2,3,1,1,2,1,1,2,3,2,3,2,2,2,2,2,2,3,2,3,3,3,3,2,3,3,3,3,3,4,5,5,5,4,5,4,5,1,1,1,1,1,2,2,4,4,4,4,4,3,4,2,3
R0583,Male,36-40,Bachelor's,6-10 yrs,Large (>2000),Digital Enterprises,Senior/Managerial,3,2,3,3,3,3,3,3,3,3,4,3,4,2,3,3,3,4,3,3,4,4,4,4,4,4,4,4,5,4,5,5,5,5,5,5,5,5,5,4,4,4,5,4,4,3,3,3,4,3,2,3,4,5
R0584,Female,31-35,Doctorate,6-10 yrs,Medium (500-2000),IT Services/ITES,Mid-level,2,2,1,2,2,2,1,1,1,2,1,1,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,4,3,3,4,3,3,1,1,2,3,2,3,2,2,1
R0585,Female,31-35,Bachelor's,11-15 yrs,Large (>2000),Software Products,Entry-level,4,5,5,5,5,5,4,5,5,4,5,4,5,5,4,4,4,5,2,2,2,2,2,2,2,2,2,2,3,2,2,3,1,2,2,3,3,3,3,5,4,4,4,3,2,2,2,2,2,2,2,2,2,2
R0586,Female,26-30,Master's,6-10 yrs,Medium (500-2000),Digital Enterprises,Entry-level,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,3,4,4,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
R0587,Male,26-30,Doctorate,11-15 yrs,Large (>2000),Software Products,Senior/Managerial,1,2,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,2,4,5,4,4,5,5,5,3,5,5,5,4,5,5,5,5,5,4,5,5,1,1,1,1,1,1,5,5,3,4,5,5,3,5,4,4
R0588,Male,41-45,Master's,2-5 yrs,Large (>2000),IT Services/ITES,Mid-level,3,3,2,2,3,2,3,2,2,2,2,2,2,2,2,2,1,2,3,4,4,4,4,3,3,4,4,4,3,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,4,3,5,4,4,4,4,4,4,4
R0589,Male,26-30,Bachelor's,11-15 yrs,Medium (500-2000),Software Products,Mid-level,4,4,4,3,4,4,5,4,4,5,4,4,4,4,3,4,4,3,4,3,4,5,3,4,3,3,4,4,4,4,2,2,1,3,2,2,1,2,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,3
R0590,Male,31-35,Master's,11-15 yrs,Large (>2000),Digital Enterprises,Entry-level,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,4,5,4,4,4,4,4,4,5,4,4,5,5,5,5,5,5,5,5,5,5
R0591,Female,26-30,Bachelor's,6-10 yrs,Large (>2000),IT Services/ITES,Entry-level,2,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,3,3,3,3,4,5,4,4,3,3,5,4,3,4,3,4,3,3,3,2,3,3
R0592,Female,31-35,Bachelor's,2-5 yrs,Medium (500-2000),Digital Enterprises,Mid-level,4,4,4,3,4,3,3,4,5,4,4,4,4,4,4,4,4,4,3,3,4,3,2,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,3,2,2,3,3,3,4,4,4,3,4,3,3,4,3,3
R0593,Female,31-35,Bachelor's,>15 yrs,Medium (500-2000),Digital Enterprises,Entry-level,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,5,4,4,3,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5
R0594,Male,26-30,Bachelor's,11-15 yrs,Medium (500-2000),Digital Enterprises,Leadership,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,4,2,2,2,2,3,1,2,1,5,5,5,4,4,3,3,3,4,3,3,3,3,4,2,3
R0595,Male,21-25,Doctorate,11-15 yrs,Small (<500),AI/ML Firms,Senior/Managerial,2,2,2,2,1,1,3,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,2,3,2,2,2,2,1,3,4,4,3,5,4,4,1,2,1,1,1,1,2,1,1,1
R0596,Female,31-35,Master's,<2 yrs,Small (<500),AI/ML Firms,Entry-level,3,3,2,3,3,3,3,2,3,3,4,3,3,3,3,3,4,3,5,5,4,5,5,5,5,5,3,4,5,5,3,2,3,3,3,3,3,3,4,3,3,2,3,3,4,4,4,3,4,4,3,4,4,4
R0597,Male,31-35,Bachelor's,11-15 yrs,Large (>2000),Digital Enterprises,Mid-level,4,2,2,2,4,3,4,3,2,3,3,3,3,3,3,2,3,2,3,2,1,1,3,2,3,2,2,2,2,2,5,5,5,5,5,5,5,5,1,1,1,1,1,1,3,3,3,4,2,4,2,3,2,3
R0598,Male,41-45,Master's,2-5 yrs,Small (<500),Software Products,Entry-level,4,4,5,5,5,5,5,5,5,4,5,5,4,4,5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,4,5,4,4,5,5,5,4,5,5,4,5,5,5,4,4,4,5,5,5
R0599,Male,36-40,Master's,6-10 yrs,Medium (500-2000),AI/ML Firms,Leadership,4,4,4,4,3,4,5,4,4,5,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,5,4,5,4
R0600,Female,41-45,Bachelor's,6-10 yrs,Large (>2000),Software Products,Mid-level,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,2,2,1,2,1,3,2,2,2,3,3,4,4,4,4,4,4,3,2,2,3,3,3,3,3,2,2
R0601,Male,41-45,Bachelor's,2-5 yrs,Large (>2000),IT Services/ITES,Mid-level,5,5,5,4,4,5,4,4,4,4,5,4,4,4,5,5,4,5,4,2,3,3,4,2,2,3,3,2,3,2,3,3,5,4,4,3,3,3,3,2,3,2,2,3,5,4,5,4,5,5,5,4,4,5
R0602,Female,21-25,Master's,2-5 yrs,Small (<500),IT Services/ITES,Senior/Managerial,2,2,2,1,3,1,2,3,2,3,3,2,3,2,3,3,2,2,4,3,4,4,3,3,3,3,4,4,3,4,2,2,3,3,3,2,2,3,5,4,4,4,5,4,5,5,5,5,4,4,4,4,5,5
R0603,Male,41-45,Master's,6-10 yrs,Large (>2000),Digital Enterprises,Entry-level,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,1,1,1,1,1,1,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
R0604,Female,46+,Bachelor's,2-5 yrs,Small (<500),IT Services/ITES,Mid-level,2,2,3,2,3,2,2,3,2,3,1,2,3,2,2,2,2,3,4,3,2,2,3,3,3,3,4,3,3,2,2,2,1,1,2,2,2,1,5,5,5,5,5,5,2,2,2,3,3,2,2,3,2,3
R0605,Female,31-35,Master's,6-10 yrs,Large (>2000),IT Services/ITES,Mid-level,2,2,2,2,3,3,3,2,2,2,2,3,3,2,3,2,2,2,4,5,3,3,5,4,3,4,4,4,3,4,1,1,1,1,1,1,1,1,2,2,2,2,2,3,2,3,2,3,3,3,3,2,3,3
R0606,Female,31-35,Master's,2-5 yrs,Small (<500),IT Services/ITES,Mid-level,4,4,4,4,4,3,4,3,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,3,1,1,1,1,1,1,1,1,3,4,3,3,2,3,4,3,4,5,5,4,5,4,4,4
R0607,Male,26-30,Master's,2-5 yrs,Small (<500),IT Services/ITES,Entry-level,4,5,4,4,4,5,5,5,4,5,5,5,5,5,5,4,5,5,3,3,3,2,4,3,2,3,2,3,3,3,2,3,2,3,1,2,3,2,4,5,5,5,3,5,3,4,3,4,3,4,4,3,4,4
R0608,Male,21-25,Bachelor's,6-10 yrs,Large (>2000),Software Products,Leadership,3,3,4,4,4,4,4,4,4,5,4,4,4,5,4,4,5,4,4,5,5,4,5,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,4,4,3,2
R0609,Male,26-30,Master's,>15 yrs,Medium (500-2000),IT Services/ITES,Mid-level,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,5,5,4,5,4,4,5,5,5,5,5,2,4,3,3,3,3,4,3,2,2,1,2,1,1,4,2,3,3,3,2,4,3,3,3
R0610,Male,21-25,Bachelor's,6-10 yrs,Small (<500),IT Services/ITES,Senior/Managerial,5,4,5,5,5,4,5,4,3,4,5,4,5,3,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,5,4,5,5,5,5,5,5,5,5,5
R0611,Male,31-35,Bachelor's,6-10 yrs,Small (<500),Digital Enterprises,Entry-level,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,3,1,3,2,2,1,2,2,2,2,1,2,3,3,2,4,2,4,4,4,4,4,4,5,4,5,4,4,5,2,1,3,2,2,3,2,2,1,2
R0612,Female,31-35,Master's,>15 yrs,Medium (500-2000),Digital Enterprises,Senior/Managerial,4,5,4,4,4,4,4,3,3,4,4,4,5,4,4,4,3,3,3,3,5,3,2,3,3,3,4,3,4,3,5,5,5,4,5,5,5,5,4,4,3,4,4,4,4,4,3,5,4,3,4,4,4,3
